"date","RV","BV","medRV","RK","rt","close"
2019-07-02,0.381802837184657,0.367314666687244,0.350339538130937,0.19156530666411,0.807017944,309.79
2019-07-03,0.981071028602077,0.93998615565644,0.993285172139725,1.06199024686705,2.634539566,318.06
2019-07-04,0.642133981118929,0.608713889637039,0.629210533612883,0.676500592280652,-0.906441264,315.19
2019-07-05,0.301043614853303,0.26020813346216,0.20337250913669,0.19101964107792,0.190180412,315.79
2019-07-08,1.58297902835675,0.973100298380151,0.681046443750182,1.730161466226,-0.56844498,314
2019-07-09,0.367392877400826,0.341893613158497,0.365388362159428,0.275393920193503,-0.831472651,311.4
2019-07-10,0.253239516774185,0.225486365356152,0.192070359366338,0.227557291507126,-0.038543072,311.28
2019-07-11,1.22087024298305,0.62652346024159,0.465759506054278,0.879345421351229,1.691473267,316.59
2019-07-12,0.544263312144353,0.381048290431607,0.374354230319887,0.508880327318885,-0.605131189,314.68
2019-07-15,0.247387570278656,0.230847084004872,0.209601957104321,0.157218580451196,0.12385869,315.07
2019-07-16,0.181293581037924,0.144616905496653,0.123399042171349,0.163887341921892,0.057113848,315.25
2019-07-17,0.362601630722788,0.290123294684244,0.286955081001909,0.327271760660027,-0.496073775,313.69
2019-07-18,0.511563366586994,0.457454386528098,0.390376538264348,0.43931658717673,0.939182586,316.65
2019-07-19,0.541777151747542,0.487162336501388,0.452993515105719,0.388633070189429,1.264667821,320.68
2019-07-22,0.966756061376863,0.760248017328654,0.645343124376666,0.832559344234128,-0.776362527,318.2
2019-07-23,0.244975217635886,0.229475977185295,0.228384556506635,0.188925512958887,-0.611545581,316.26
2019-07-24,0.262711507975926,0.220682109352151,0.196964708905193,0.298650743725255,0.391315824,317.5
2019-07-25,0.173963193504548,0.180805596642564,0.179532865140761,0.100136369100313,0.091296894,317.79
2019-07-26,0.488662115857186,0.523162518281749,0.468273987908693,0.398848441371952,-0.293075133,316.86
2019-07-29,0.361998165763305,0.327991928608159,0.269343108992238,0.257097714200473,0.107245381,317.2
2019-07-30,0.163222208535063,0.137123625177958,0.121428622950593,0.0910201566703295,0.387018088,318.43
2019-07-31,0.104370088796032,0.0970708117416957,0.102188811782528,0.084862729788066,0.366754325,319.6
2019-08-01,1.05975123093416,0.789360027913192,0.755100418144682,0.564906209708491,-1.494211831,314.86
2019-08-02,1.01569276291957,0.935633450735037,1.13866180132441,1.61660322769349,2.366491505,322.4
2019-08-05,1.84438118163802,1.41656744757045,1.52061421544991,2.10333464670362,2.961300588,332.09
2019-08-06,1.18476398147404,1.02433991882306,1.04339589613984,1.34330554702868,0.333689378,333.2
2019-08-07,0.805482277635879,0.787331861292561,0.710995697116213,0.821254546818396,1.984970384,339.88
2019-08-08,1.96904375533344,1.56862678567175,1.86696102046683,1.65085652242431,0.651047785,342.1
2019-08-09,0.493199185971561,0.489753755220907,0.485461226720861,0.426540984757788,0.379285648,343.4
2019-08-12,0.679663603566581,0.643006538972185,0.671097257169399,0.464706784847488,-0.595830958,341.36
2019-08-13,0.522836751838286,0.409286299903832,0.408741263937676,0.306583408279451,2.379479503,349.58
2019-08-14,3.80538742830893,3.58729835120455,3.90458217086945,4.01920285504725,-2.426361829,341.2
2019-08-15,1.16502082101449,1.03118424168343,1.04710981177732,1.12206513979465,0.892837023,344.26
2019-08-16,0.66817369227161,0.630696079045204,0.667105446088185,0.265567852673961,0.31901654,345.36
2019-08-19,0.569677369638153,0.509520211429833,0.493401577338441,0.513870794956872,-0.40038351,343.98
2019-08-20,0.259634428814317,0.2474883305903,0.21850656422285,0.211168686873717,-0.334881867,342.83
2019-08-21,0.250828024536361,0.221106314369365,0.201438613994586,0.164373161259119,-0.017502917,342.77
2019-08-22,0.204470547510369,0.201841441680902,0.184062169662761,0.091089655631599,0.238941777,343.59
2019-08-23,0.218718054035498,0.225149203261272,0.241438351784627,0.131150779938211,-0.099004143,343.25
2019-08-26,1.97319907156516,1.87023632997749,1.43587319040081,2.11804545096641,3.326430085,354.86
2019-08-27,0.463070640378696,0.441137711211817,0.435891753383681,0.407404590545669,0.295454441,355.91
2019-08-28,0.506705361587354,0.433889271855412,0.453977186015169,0.618267258045155,0.305789188,357
2019-08-29,0.583707521969274,0.593238740040449,0.537384633547174,0.501156819251413,0.594865815,359.13
2019-08-30,0.83511885299936,0.707465318032177,0.58647798928789,0.604079208493965,-1.574437911,353.52
2019-09-02,0.575775393772159,0.558424771253734,0.587801071484739,0.334203215608163,-0.186868312,352.86
2019-09-03,0.345936963087264,0.346957134861839,0.295915001805182,0.233667650497348,0.613091525,355.03
2019-09-04,0.928656720685808,0.745446022998335,0.702234811373774,0.927878652690681,0.438436946,356.59
2019-09-05,0.602428436528837,0.509575191770113,0.475186456743162,0.730355462116851,0.299615205,357.66
2019-09-06,1.64253248932335,1.54628793607472,1.71029797439786,2.2934713176615,-2.812774036,347.74
2019-09-09,2.36521046325195,2.37842236991887,2.10735922638806,2.9677690484538,-0.031637833,347.63
2019-09-10,0.645006429834643,0.611221915360631,0.712745174996321,0.611235829019746,-1.358319102,342.94
2019-09-11,0.600341781477565,0.559691680486435,0.589374888397571,0.587313223607952,0.163160691,343.5
2019-09-12,0.35290242117924,0.348365869344478,0.343938439081016,0.258040694427627,0.212292695,344.23
2019-09-16,0.126952133671866,0.135946461312169,0.118298072274049,0.102306215834109,0.008714724,344.26
2019-09-17,0.368415153145146,0.347300829412505,0.368588904693504,0.381808890007478,-0.302554487,343.22
2019-09-18,0.237842771246253,0.203213857844926,0.195448211905129,0.206663749852155,0.418678288,344.66
2019-09-19,0.62460489114604,0.458521727434334,0.48721491379062,0.34765841749344,-0.337131219,343.5
2019-09-20,0.203084971328238,0.21485644684277,0.220919848935592,0.162322288067305,0.476302016,345.14
2019-09-23,0.582525940892455,0.504967078345547,0.50074746273366,0.78220654018058,1.051989008,348.79
2019-09-25,0.634813191066272,0.451819585569345,0.337927722974793,0.636324239830323,0.621120009,352.07
2019-09-26,0.963549812476407,0.937970979613947,0.911677646752613,0.544083082177417,-1.387143465,347.22
2019-09-27,0.546813254810674,0.485621411646214,0.616091579276911,0.666139379152727,-0.600845299,345.14
2019-09-30,0.371682231601611,0.398350424544453,0.39319224567775,0.463838288667881,-0.240771746,344.31
2019-10-08,0.0923606331139906,0.072421010761155,0.0704371823042531,0.0822961553375013,-0.287945751,343.32
2019-10-09,0.265605050676512,0.241090258345339,0.209111711110769,0.248826660971216,1.408535094,348.19
2019-10-10,0.575788484548798,0.460270460212407,0.313813726068703,0.399647853514927,-0.550061145,346.28
2019-10-11,0.4767037691652,0.376299540735347,0.360485148377964,0.509150701590768,-0.558911436,344.35
2019-10-14,0.667056363848576,0.553231998097229,0.561095610572294,0.754962823518288,-1.439084182,339.43
2019-10-15,0.261122746479074,0.223463049128284,0.21454559746416,0.15887494135949,0.358781705,340.65
2019-10-16,0.389277505126495,0.409408854574988,0.400581271946476,0.411724400077264,-0.238063861,339.84
2019-10-17,0.571893050390018,0.497819061271452,0.376809217864667,0.227414936420262,0.440412938,341.34
2019-10-18,0.197213764766477,0.206073399201164,0.197046666853855,0.107505957438756,-0.266952356,340.43
2019-10-21,0.182915441846768,0.173353359553818,0.167279121660072,0.0927128273114848,0.017623216,340.49
2019-10-22,0.203753597985242,0.162905710326728,0.151712754605846,0.161152703809856,-0.267619669,339.58
2019-10-23,0.140713649294137,0.133776200649528,0.135517074767439,0.0758571149918707,0.358623507,340.8
2019-10-24,0.12629490397315,0.121585043164137,0.111085998490611,0.0950849331789003,-0.314461047,339.73
2019-10-25,0.306726557072272,0.342711942349636,0.327397235765045,0.228894540484827,1.208341331,343.86
2019-10-28,0.398318147221497,0.36565475549051,0.40741335219123,0.327396799795309,-0.078551171,343.59
2019-10-29,0.278845237333924,0.261443848551682,0.324001147189881,0.238429313393541,-1.035642046,340.05
2019-10-30,0.204798222618625,0.171520384409258,0.174515038047734,0.180728093139212,-0.150090524,339.54
2019-10-31,0.231484232115595,0.153394313024412,0.146383257278718,0.103495518313404,0.191252467,340.19
2019-11-01,0.233597177819885,0.202762769655881,0.186811856616509,0.145137494672022,0.860509905,343.13
2019-11-04,0.271124944685743,0.134441399083972,0.14849230000198,0.241823331736735,-0.195452155,342.46
2019-11-05,0.208410661831005,0.206864943800698,0.194467414705657,0.149365320702791,-0.559290487,340.55
2019-11-06,0.515412639118281,0.420283539829425,0.425873764008869,0.513517968609272,-1.464198309,335.6
2019-11-07,0.404101361813419,0.398001049512464,0.358427408512358,0.601271107810972,-0.035763248,335.48
2019-11-08,0.886356991261732,0.728347080512891,0.751270558659791,0.931656348167677,-1.422977389,330.74
2019-11-11,0.75819875197448,0.567504128549028,0.432643317542936,0.716078319824349,-0.063514149,330.53
2019-11-12,0.440554523428881,0.44999291335762,0.441039529137681,0.438216047456699,-0.93009789,327.47
2019-11-13,0.37578799554801,0.376125308058613,0.384024503292793,0.296071174403934,0.99361204,330.74
2019-11-14,0.305348048461756,0.226100601443959,0.233949809377995,0.218129655080638,0.313953044,331.78
2019-11-15,0.316978458052944,0.275283296378937,0.242718940965523,0.224333654738814,-0.274654968,330.87
2019-11-18,0.14447441209301,0.141986496927573,0.131945748671133,0.113019851278872,-0.102812226,330.53
2019-11-19,0.359588915645359,0.286524486067494,0.294894508086037,0.448952755408045,0.612286821,332.56
2019-11-20,0.26729267304068,0.236310249630491,0.214407129854375,0.223766199461505,0.234269517,333.34
2019-11-21,0.386932080431743,0.370315900877482,0.369609576810628,0.330508814299175,-0.054013505,333.16
2019-11-22,0.279545661959485,0.253644275313783,0.245173739004946,0.251953569893817,-0.171235491,332.59
2019-11-25,0.286832353419352,0.272900134359091,0.2374488769667,0.165386640927677,-0.666699303,330.38
2019-11-26,0.21245660835888,0.182332712056025,0.194339976445013,0.202806023298764,-0.096905101,330.06
2019-11-27,0.164520612748349,0.163082884897424,0.149239440713522,0.179808772757004,0.13624599,330.51
2019-11-28,0.14378372392328,0.114415148037152,0.109990777519425,0.103725911294114,-0.175640527,329.93
2019-11-29,0.0659404088240277,0.0597532582339442,0.0645758875212048,0.0542139200984928,0.157485117,330.45
2019-12-02,0.155052954305332,0.140307223470833,0.150034090254608,0.115134992774595,0.148172815,330.94
2019-12-03,0.213302927391343,0.209144276849508,0.207015251368874,0.110627996937288,0.319787885,332
2019-12-04,0.39893936021912,0.363667058824288,0.351842509145224,0.469611203904158,1.844332919,338.18
2019-12-05,0.315998582149771,0.356214122108517,0.33825370837051,0.265310653171458,-0.79563417,335.5
2019-12-06,0.241823730418614,0.231428876386115,0.194153266523541,0.187085129587517,-0.448096344,334
2019-12-09,0.367433170930293,0.197108723603367,0.154317881108882,0.292306674833031,-0.627714515,331.91
2019-12-10,0.101023423614985,0.0996958151577343,0.103136258951004,0.0881460163267398,0.114423379,332.29
2019-12-11,0.16366058076453,0.18697023276501,0.190728990816949,0.0996683062893356,0.060170284,332.49
